sample_id,observed_label,score_ensemble,score_knn_raw,score_knn_cc,score_confident_learning,score_cluster_label_mismatch,score_centroid_distance,heuristic_bot_flag,has_template,has_crawler_ua,has_script_ua,cl_flag,user_agent,headers_raw,request_raw
3892,0,0.324036,0.35,0.0,0.0,0.512397,-0.064069,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone14,5; iOS 26_5; pt_BR; pt; scale=3.00; 1170x2532; IABMV/1; 1005037813) NW/9 Safari/604.1","{""host"": ""gamestoday.online"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2804:3d04:a117:3e00:a4e7:c24:d0ea:5149,2804:3d04:a117:3e00:a4e7:c24:d0ea:5149, 162.159.103.135, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92f6-6d61334d4ff3c4c833b15265"", ""x-real-ip"": ""162.159.103.135"", ""forwarded"": ""for=","{""cwr"": ""120249848835350487"", ""cname"": ""GB ABO - CONCILIA  - 0/07"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Reels"", ""adset"": ""BLOCO 02 - MAIS FORTES - CONCILIA — Cópia"", ""adname"": ""03"", ""site"": ""ig"", ""ad_id"": ""120249848835380487"", ""xid"": ""0ugudv54"", ""utm_medium"": ""paid"", ""utm_source"": ""ig"", "
3844,0,0.323568,0.3,0.05,0.0,0.778947,-0.013461,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 13; moto g32 Build/T2SNS33.73-22-3-19; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""home.felizelivre.site"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""177.107.183.159, 172.71.239.99, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9249-024306fc2bb38cf722780e43"", ""x-r","{""utm_source"": ""FB"", ""utm_campaign"": ""[OB ] D42 | R152 | 03.06|120247443501140363"", ""utm_medium"": ""01|120247443501220363"", ""utm_content"": ""ADSET — NOVO|120249111940970363"", ""utm_term"": ""Facebook_Mobile_Reels"", ""cwr"": ""120247443501140363"", ""cname"": ""[OB ] D42 | R152 | 03.06"", ""domain"": ""{{domain}}"", "
3886,0,0.322795,0.4,0.0,0.0,0.512397,-0.069688,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Safari/604.1 [FBAN/FBIOS;FBAV/568.0.0.66.71;FBBV/1009145310;FBDV/iPhone17,3;FBMD/iPhone;FBSN/iOS;FBSV/26.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/1012455718;IABMV/1]","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2600:1014:a110:4285:7d93:8330:9fc4:57f3, 172.68.14.188, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d924a-6278f0cd6995827476bb5996"", ""x-real-ip"": ""172.68.14.188"", ""forwarded"": ""for=172.68.14.188"", ""x-forwarded-host","{""media_type"": ""video"", ""cwr"": ""120249534329900660"", ""cname"": ""[HT79 | 02] [AL] [T]1-3-4 | 040726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""adset.2"", ""adname"": ""V _ [[0D[-VSL1-HO-C47-H2-V1-K.mp4 v15"", ""site"": ""fb"", ""ad_id"": ""120249534337240660"", """
3185,0,0.322272,0.3,0.25,0.0,0.232787,0.019203,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36 Avast/148.0.0.0","{""host"": ""memomxblog.com"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""dnt"": ""1"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""75.174.85.210, 172.71.234.206, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92e6-06a81edf0db70e61353e569e"", ","{""cwr"": ""120248764143100411"", ""cname"": ""[C02]-[D6.1[MU01V2]-[CBO-1-50-1]-[BM-TAMG]-[PGMelissaCooper]-[EDMU01V2]"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Marketplace"", ""adset"": ""[XJ01] - Copy"", ""adname"": ""[EDMU01V2]"", ""site"": ""fb"", ""xid"": ""fia2ij2m"", ""utm_source"": ""facebook"", ""utm_medium"": ""c"
1686,0,0.319847,0.5,0.0,0.0,0.512397,-0.130762,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 11; moto g(20) Build/RTAS31.68-66-3) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""track.portaldicasonline.shop"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""38.255.82.206, 104.22.10.206, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9253-6e3de01a7deb3a3079bbf6bb"",","{""media_type"": ""video"", ""sub1"": ""120252266555430368"", ""sub2"": ""120252266555410368"", ""sub3"": ""120252266555420368"", ""sub4"": ""AD24G1VN-VRPB04"", ""sub5"": ""c-01"", ""sub6"": ""FB-[C-01-SIRT]-[08-CBO1-1-1[VFPB04-CONTROLE]-30/06-[VA-AD-24]"", ""sub7"": ""Facebook_Mobile_Feed"", ""sub8"": ""fb"", ""utm_source"": ""facebook"""
2060,0,0.319523,0.15,0.35,0.0,0.232787,-0.083401,True,True,False,False,False,"Mozilla/5.0 (iPad; CPU OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Safari/604.1 [FBAN/FBIOS;FBAV/562.0.0.61.70;FBBV/974804325;FBDV/iPad11,7;FBMD/iPad;FBSN/iPadOS;FBSV/26.2.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/982796288;IABMV/1]","{""host"": ""direct.dailyonsale.top"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-dest"": ""document"", ""x-forwarded-for"": ""108.179.175.94,108.179.175.94, 104.22.56.237, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d925a-0a1a81f354785a253ed42b92"", ""x-real-ip"": ""104.22.56.237"", ""forwarded"": ""for=104.22.56.237"", ""x-forwarded-host"": ""direct.dai","{""cwr"": ""52542251890042"", ""cname"": ""J1-1811-Vital Cooling Breeze-US-FACEBOOK-NLP-0707"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""1111"", ""adname"": ""1111"", ""site"": ""fb"", ""ad_id"": ""52542251890442"", ""v06dgclt"": ""tjmhh6eh"", ""xid"": ""8bfuv86x"", ""cpid"": ""6e8bba44-740a-49ee-8eb"
3963,0,0.317241,0.0,0.85,0.0,0.232787,-0.137065,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H352 Instagram 394.0.0.19.73 (iPhone14,5; iOS 18_7_8; pt_BR; pt; scale=3.00; 1170x2532; IABMV/1; 778482215) NW/3","{""host"": ""www.guiaqualidadedevida.site"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-mode"": ""navigate"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2804:14d:8481:83d7:1be:3c3a:91d6:9520, 104.23.254.176, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92ca-54a85b9b5922cbe358af636c"", ""x-real-ip"": ""104.23.254.176"", ""forwarded"": ""for=104.23.254.176"", ""x-forwarded-h","{""media_type"": ""video"", ""cwr"": ""120247271098250726"", ""cname"": ""BM16_CA02US GLICOBR ML09 24.06"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Reels"", ""adset"": ""CJ13 OF01_T2_232.A1_G2.V1_C01_E03_M01"", ""adname"": ""CJ13 OF01_T2_232.A1_G2.V1_C01_E03_M01"", ""site"": ""ig"", ""xid"": ""xe9dn5e0"", ""sub1"": ""12024"
3180,0,0.316012,0.25,0.05,0.0,0.778947,-0.095135,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 13; SM-A136U Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.163 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/567.1.0.52.74;IABMV/1;]","{""host"": ""twr.sugarbalancetoday.com"", ""accept-encoding"": ""gzip, br"", ""cookie"": ""sessid2=sessid20260630131943997; spi_funnel_codename=; sid=6a43c26c8c20f36b8f496f25%7Cbhustle; referrer=146.168.70.56:m.facebook.com:sugarbalancetoday.com%2Fglycoreset%2Ff06%2Fl02-ml2-ev4"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""sec-fetch-dest"":","{""media_type"": ""video"", ""cwr"": ""52518088159260"", ""cname"": ""[01][HT9575 - BMP1014] GR06 | CBO 1-100-1 | PG | 05.07.26"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""AD273_H2_GR06_C27_E26_868k64kqw (05.07) — Cópia"", ""adname"": ""AD273_H2_GR06_C27_E26_868k64kqw"", ""site"": ""fb"", "
927,0,0.315926,0.6,0.1,0.0,0.232787,-0.170405,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""ym.bignewsjournal.com"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""71.214.55.205, 172.68.187.40, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d924d-3f621f4436def85a79035745"", ""x-rea","{""cwr"": ""120245297346080258"", ""cname"": ""[CA-7] [BH] [BH | DB-C38 G2] [EUA] [CB50] - 07/07"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Desktop_Feed"", ""adset"": ""[BH | DB-C38 G2] - 46"", ""adname"": ""BH | DB-C38 G2"", ""site"": ""fb"", ""ad_id"": ""120245300018370258"", ""y9ugbmgy"": ""czt67phz"", ""xid"": ""1msols4"
374,0,0.315866,0.3,0.05,0.0,0.745478,0.114898,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""ajuda.amorquecuidabrasil.net"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""upgrade-insecure-requests"": ""1"", ""sec-fetch-mode"": ""navigate"", ""cookie"": """", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""x-forwarded-for"": ""45.170.229.186, 172.71.238.33, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9170-67ced8ed3a8","{""utm_source"": ""FB"", ""utm_campaign"": ""TESTE CV 574 - 07.07 - {DOLAR02} - EW - 1.1.1|120249326891360282"", ""utm_medium"": ""Novo conjunto de anúncios de Vendas|120249326891350282"", ""utm_content"": ""CV574|120249326891370282"", ""utm_term"": ""Facebook_Stories"", ""xcod"": ""FBhQwK21wXxRTESTE CV 574 - 07.07 - {DOL"
1282,0,0.31539,0.3,0.0,0.0,0.512397,-0.001695,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22F76 Instagram 436.0.0.24.53 (iPhone14,3; iOS 18_5; pt_BR; pt; scale=3.00; 1284x2778; IABMV/1; 1005037813) Safari/604.1","{""host"": ""inicio.faturanaagora.site"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-dest"": ""document"", ""x-forwarded-for"": ""2804:1ecc:8a16:e521:10c0:d63f:344e:7e18, 172.71.238.53, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9267-5fc5970a367100db24ebe19a"", ""x-real-ip"": ""172.71.238.53"", ""forwarded"": ""for=172.71.238.53"", ""x-forwarded-host""","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D65 | R142|120249964248900048"", ""utm_medium"": ""31 a 35|120249964248800048"", ""utm_content"": ""34|120249964249010048"", ""utm_term"": ""Instagram_Feed"", ""cwr"": ""120249964248900048"", ""cname"": ""[CNP] BCP | Teste | D65 | R142"", ""domain"": ""{{domain}}"", "
2308,0,0.315065,0.3,0.05,0.0,0.512397,0.01728,True,True,False,False,False,"Mozilla/5.0 (iPad; CPU OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPad13,18; iPadOS 26_5; pt_BR; pt; scale=2.00; 2360x1640; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""receba-hoje.work"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""45.230.85.155, 172.71.239.121, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92bf-28d14d480d0ebec512db8ce1"", ""x-real-ip"": ""172.71.239.121"", ""forwarded"": ""for=172.71.239.121"", ""x-forwarded-host"": ""receba-hoje.work"", ""priority""","{""media_type"": ""video"", ""cwr"": ""120248897778250269"", ""cname"": ""NUTRA-BR TESTE CVS A 1-1-x 07/07 CAT"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Reels"", ""adset"": ""a4"", ""adname"": ""Novo anúncio de Vendas"", ""site"": ""ig"", ""ad_id"": ""120248897902530269"", ""re5i078h"": ""0pax7vx1"", ""xid"": ""23ubez1f"", ""ut"
2270,0,0.314271,0.45,0.05,0.0,0.745478,0.034203,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 400.0.0.27.75 (iPhone12,1; iOS 26_5; en_US; en; scale=2.00; 828x1792; IABMV/1; 797775111) NW/3","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2601:249:1a86:52f0:1027:1a2c:43cb:e0fd, 172.68.14.188, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d927d-3eec1fb505bd470757c3b72b"", ""x-real-ip"": ""172.68.14.188"", ""forwarded"": ""for=172.68.14.188"", ""x-forwarded-host""","{""media_type"": ""video"", ""cwr"": ""120247596574650499"", ""cname"": ""[HT 2577 | CA03] [AL] [T]1-4-4 | 060726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Reels"", ""adset"": ""adset.4"", ""adname"": ""V [[0D[-VSL1 LC GOV35 V11 K.mp4 v14"", ""site"": ""ig"", ""ad_id"": ""120247596588340499"", ""xid"
641,0,0.312358,0.45,0.0,0.0,0.232787,-0.169852,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone15,3; iOS 26_5; en_US; en; scale=3.00; 1290x2796; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""lp.growhealthcare.us"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""76.88.45.27, 172.68.14.89, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d91d4-5f18cede497bd51b06546768"", ""x-real-ip"": ""172.68.14.89"", ""forwarded"": ""for=172.68.14.89"", ""x-forwarded-host"": ""lp.growhealthcare.us"", ""priority""","{""media_type"": ""video"", ""cwr"": ""120247826623130277"", ""cname"": ""BM JMB | YG-MA-086 | CP 01 | CBO 1-2-4 | T1 | LT-LLT | ESCALA | Anna Graves Simone | 04/07 | M 40 + | BID 240"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Stories"", ""adset"": ""BID 240"", ""adname"": ""WL1AD228-H1-HF7-FO1-COPY-RM-EDITOR_"""
3745,0,0.311801,0.2,0.45,0.0,0.232787,0.010661,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0","{""host"": ""view.newevidence.site"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""66.128.184.225, 172.68.169.141, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9186-0f918ef02fdb71a6130c816c"", ""x-r","{""media_type"": ""video"", ""cwr"": ""120252282244060188"", ""cname"": ""[CBO][CA3-FL][ESC][1.1.x][BU] - 21.06.26"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Desktop_Feed"", ""adset"": ""ABERTO - H - 40+ (US,AU)"", ""adname"": ""CX10"", ""site"": ""fb"", ""ad_id"": ""120252388590050188"", ""n1ehe58c"": ""v243pzg2"", ""xid"": """
2244,0,0.31152,0.4,0.15,0.0,0.745478,0.053261,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone12,1; iOS 26_5; en_US; en; scale=2.00; 828x1792; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2600:6c48:7a7f:9ef3:b17f:178b:7aec:56ed, 172.71.255.128, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9230-52bdf4da0bbf56c050265129"", ""x-real-ip"": ""172.71.255.128"", ""forwarded"": ""for=172.71.255.128"", ""x-forwarded-h","{""media_type"": ""video"", ""cwr"": ""120247596574650499"", ""cname"": ""[HT 2577 | CA03] [AL] [T]1-4-4 | 060726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Feed"", ""adset"": ""adset.4"", ""adname"": ""BSV-VSL1  LA  C86 H1 V1 JA.mp4.mp4 v13"", ""site"": ""ig"", ""ad_id"": ""120247596582780499"", ""x"
2073,0,0.310729,0.3,0.3,0.0,0.232787,0.018126,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""track.alphaagavehq.com"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2601:642:100:1450:9993:1fcc:a9a8:dc49, 172.68.14.46, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92df-593f09c00","{""media_type"": ""video"", ""cwr"": ""120249012703110337"", ""cname"": ""[AB0B-1630E1]-[LIMA]-[GUMITIDE]-[GELATIN]-[06-07]-[CP003]-[ESCALA]-[ABO]-[1-50-1]-43-WL-HUD-LEO-IB-H21-[FP-115233384996925]"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Desktop_Feed"", ""adset"": ""Conjunto"", ""adname"": ""43-WL-HUD-LEO-IB-"
29,0,0.310493,0.75,0.0,0.0,0.778947,-0.160092,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Safari/604.1 [FBAN/FBIOS;FBAV/568.0.0.66.71;FBBV/1009145310;FBDV/iPhone17,4;FBMD/iPhone;FBSN/iOS;FBSV/26.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/1012991332;IABMV/1]","{""host"": ""video.vitalitycarelife.com"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2601:84:c581:4a90:3cec:26fe:e4f4:3b58, 104.23.254.78, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d928a-2edac28560be4f4062707050"", ""x-real-ip"": ""104.23.254.78"", ""forwarded"": ""for=104.23.254.78"", ""x-forwarded-host"":","{""media_type"": ""video"", ""utm_source"": ""FB"", ""utm_campaign"": ""BM31 C4_CP36_H1B20-A3_CAT|ABO_1-50-1_04-07ATV|120248221029220194"", ""utm_medium"": ""BM31 C4_CP35_H1B20-A3_CAT|ABO_1-50-1_04-07|120248221030400194"", ""utm_content"": ""BM31 C4_CP35_H1B20-A3_CAT|ABO_1-50-1_04-07|120248221045490194"", ""utm_term"": """
418,0,0.308975,0.05,0.5,0.0,0.232787,0.078079,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 14; SM-A135M Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""inicio.faturanaagora.site"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2804:868:d058:6ec3:75a1:6e91:a602:2c63, 104.22.10.100, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92da-3b0f","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D61 | R142|120249922996420048"", ""utm_medium"": ""16 a 20|120249922996450048"", ""utm_content"": ""17|120249922996840048"", ""utm_term"": ""Facebook_Stories"", ""cwr"": ""120249922996420048"", ""cname"": ""[CNP] BCP | Teste | D61 | R142"", ""domain"": ""{{domain}}"""
